130.77	32.86	27	-2.52	4.29	-1.78	1.7	-1.62	4.06	23	0	0
130.69	32.71	12	0.01	0.97	-0.98	0.22	-0.12	0.58	25	0	0
130.77	32.84	13	-1.66	5.06	-3.4	0.38	0.94	0.82	26	0	0
131.33	33.28	17	-0.45	0.82	-0.37	0.17	0.16	-0.29	24	0	0
130.68	32.87	19	-0.93	0.78	0.15	-0.2	0.38	0.41	24	0	0
130.53	32.69	13	-5.71	5.68	0.02	-1.42	1.71	2.15	23	0	0
121.85	22.34	21	-0.45	2.94	-2.49	-0.35	-0.8	0.93	23	0	0
130.97	32.99	22	-0.67	1.84	-1.17	0.26	0.46	-0.33	23	0	0
131.12	33	13	0.1	2.21	-2.31	0.16	-0.51	0.09	24	0	0
130.16	26.55	16	-4.34	1.09	3.25	3.15	3.86	2.34	23	0	0
130.54	32.55	13	0.09	0.91	-1	0.2	-0.28	0.34	24	0	0
130.56	32.62	16	-0.08	1.96	-1.88	0.63	-0.14	2.07	23	0	0
95.08	31.76	24	-1.75	0.05	1.7	-0.74	-0.1	0.97	23	0	0
71.57	37.04	129	1.82	-2.89	1.07	-0.83	-1.28	0.01	23	0	0
121.03	21.16	17	3.44	1.29	-4.74	0.4	-4.52	-1.29	23	0	0
120.97	20.85	26	0.79	0.72	-1.5	-1.8	-0.73	-2.04	23	0	0
121.69	24.17	17	1.22	-1.55	0.33	2.02	0.42	-0.38	24	0	0
121.77	23.91	31	4.17	-3.12	-1.05	2.35	0.35	-0.85	23	0	0
121.29	23.27	17	0.65	-1.55	0.9	1.21	-2.08	-2.33	23	0	0
131.11	33	22	-0.75	1.41	-0.67	0.11	-0.15	0.71	23	0	0
130.92	33.02	24	0.05	2.51	-2.56	0.83	-1.2	-0.3	23	0	0
129.09	31.15	14	-0.9	2.02	-1.12	0.57	0.97	3.3	23	0	0
119.91	19.64	17	-2.07	0.73	1.33	0.3	0.85	0.69	23	0	0
129.05	31.14	12	-0.38	0.95	-0.58	0.12	0.67	1.18	24	0	0
129.06	31.14	16	-0.29	1.52	-1.23	0.11	0.53	1.18	23	0	0
95.12	31.87	17	-1.76	-0.09	1.85	-0.39	-0.4	1.25	24	0	0
121.93	24.71	12	-4.97	4.44	0.52	2.57	0.44	4.49	24	0	0
122.05	24.76	12	-3.61	3.01	0.61	0.94	0.11	1.98	24	0	0
129.06	31.16	20	-0.36	1.27	-0.91	0.32	0.6	1.23	23	0	0
122.12	24.78	12	-3.95	2.84	1.11	2.18	-3.1	2.56	23	0	0
129.06	31.07	12	-2.34	2.89	-0.55	0.61	2.23	4.57	23	0	0
122.01	24.02	32	1.74	-1.69	-0.05	1.39	0.98	-1.5	23	0	0
132.08	31.69	36	2.53	-0.8	-1.73	0.58	1.12	-1.36	23	0	0
99.64	26.07	19	-0.73	-2.72	3.44	-0.16	0.45	-3	23	0	0
99.63	26.1	25	-1.41	-0.53	1.95	-0.49	0.22	-0.37	23	0	0
123.65	23.54	27	1.62	-1.55	-0.08	1.37	1.28	-1.07	23	0	0
87.66	28.26	23	-2.13	-0.08	2.21	0.68	-0.4	-0.26	23	0	0
87.62	28.22	12	-0.89	-0.46	1.35	0.44	-0.27	-0.16	24	0	0
87.6	28.22	12	-0.78	-0.07	0.84	0.1	-0.23	-0.16	24	0	0
129.09	31.09	14	0.02	2.36	-2.39	-0.59	0.02	3.22	23	0	0
120.56	17.41	80	0.33	0.57	-0.9	-1.25	1.46	-0.44	23	0	0
130.2	26.94	14	-0.68	0.04	0.64	0.13	0.32	0.35	25	0	0
126.32	24.52	37	-3.35	2.29	1.06	2.32	0.39	0.91	23	0	0
122.35	25.42	250	-3.7	0.04	3.67	-0.46	2.03	-0.96	25	0	0
120.27	20.55	22	-2.58	0.48	2.1	0.42	0.11	-0.48	23	0	0
128.18	28.92	199	-0.53	-1.63	2.16	-2.56	-2.13	-0.47	23	0	0
131.25	29.95	29	2.83	-1.32	-1.52	0.81	0.94	-1.08	23	0	0
130.19	27.11	12	-1.56	0.6	0.96	0.05	0.64	0.92	23	0	0
130.15	26.89	17	-2.52	1.28	1.24	0.43	0.62	0.93	23	0	0
120.95	16.47	12	0.7	-0.31	-0.4	0.08	-0.33	-0.59	24	0	0
130.25	26.95	12	-2.6	0.92	1.69	0.67	0.78	1.26	24	0	0
130.25	26.96	12	-0.96	0.46	0.5	0.16	0.02	0.52	24	0	0
130.25	26.88	12	-3.15	0.87	2.29	-0.36	-0.4	1.37	24	0	0
70.27	36.06	121	-0.55	-0.76	1.31	2.82	0.76	0.77	23	0	0
130.41	28.25	18	-2.09	0.57	1.52	-0.01	1.63	0.96	23	0	0
121.12	20.22	35	2.08	0.36	-2.45	-0.9	-1.35	-0.73	24	0	0
70.56	36.4	214	0.91	-0.91	0.01	0.91	0.23	0	24	0	0
123.33	23.52	20	1.04	5.23	-6.27	1.96	1.45	-0.57	24	0	0
73.43	39.47	17	3.43	-4.68	1.25	-3.06	-1.21	-3.21	25	0	0
73.29	39.5	20	1.78	-1.97	0.19	-0.02	-0.16	-0.62	23	0	0
73.42	39.5	18	2.65	-2.83	0.17	0.86	-0.18	-0.19	23	0	0
73.32	39.49	22	0.61	-0.18	-0.43	0.55	-0.45	-1.92	24	0	0
73.46	39.49	20	1.8	-2.19	0.38	-0.41	1.07	-0.21	23	0	0
70.37	39.04	12	1.92	-0.98	-0.94	0.32	-1.56	-2.5	23	0	0
129.47	29.23	13	-1.51	0.43	1.08	0.27	-0.62	0.92	23	0	0
129.77	35.56	23	-0.21	1.96	-1.75	-0.04	0.04	1.9	23	0	0
120.85	19.34	22	-0.47	1.07	-0.61	-0.38	-0.55	-2.51	23	0	0
77.89	39.96	12	1.7	-1.59	-0.11	1.2	-0.76	-0.34	23	0	0
89.77	49.93	31	2.42	-2.57	0.15	0.6	-1.06	-0.47	23	0	0
123.9	23.61	20	1.85	-2.18	0.33	3	-1.82	-0.29	23	0	0
79.26	41.58	14	1.67	-1.25	-0.42	0.39	0.34	-1.03	23	0	0
120.86	19.37	39	0.65	-0.07	-0.59	-0.12	-0.31	-0.36	24	0	0
120.9	20.53	28	1.94	-0.07	-1.87	0.44	-1.46	-0.41	23	0	0
128.71	26.49	24	0.66	-0.25	-0.41	0.47	0.48	-0.36	24	0	0
94.69	21.36	103	2.26	-3.26	1	-0.57	-1.32	1.09	23	0	0
111.62	24.1	16	-0.82	1.35	-0.53	-1.04	-0.95	-1.46	23	0	0
130.71	28.37	28	-2.01	-0.11	2.12	0.36	-0.38	0.28	23	0	0
94.87	21.25	128	3.07	-2.44	-0.63	1.23	-0.77	-2.49	23	0	0
86.31	34.37	17	-1.14	-0.16	1.3	-0.05	1.36	1.4	23	0	0
86.23	34.36	18	-1.33	-0.6	1.93	0.22	1.6	1.45	23	0	0
78.4	40.7	21	2.67	-3.28	0.61	2.2	1.08	0.62	23	0	0
101.7	37.72	23	2.17	-1.08	-1.09	-0.1	0.53	1.17	23	0	0
72.55	39.05	18	-1.61	-0.43	2.04	0.96	-0.8	0.2	23	0	0
94.71	23.76	127	3.67	-5.22	1.55	-1.36	-2.6	2.06	23	0	0
94.58	20.79	88	0.52	-0.23	-0.29	0.45	-1.6	0.05	26	0	0
130.52	32.68	19	-4.24	4.28	-0.04	-1.68	2.45	0.09	23	0	0
130.5	32.7	21	-1.78	1.63	0.15	-0.74	0.46	-0.07	23	0	0
130.04	27.8	27	-1.85	0.94	0.91	0.2	-0.5	1.18	23	0	0
82.56	29.85	22	-1.76	-0.06	1.83	0.17	-0.17	0.3	23	0	0
124.41	25.2	13	-1.82	1.95	-0.14	0.18	0.18	-0.11	23	0	0
129.14	35.78	22	-0.04	4.37	-4.34	1.82	0.09	3.05	23	0	0
129.12	35.79	20	0.23	1.55	-1.78	0.72	-0.26	1.39	24	0	0
88.06	49.9	19	0.21	-1.88	1.67	-0.13	0.16	1.42	23	0	0
99.78	30.1	20	-5.81	7.08	-1.27	-0.22	-2.58	1.82	23	0	0
99.75	30.08	21	-5.75	7.71	-1.95	-0.43	-1.7	0.37	23	0	0
128.63	27.35	41	4.13	-1.57	-2.56	1.37	1.6	-2.2	24	0	0
122.65	24.47	105	-0.09	-0.72	0.82	2.03	-0.93	1.77	23	0	0
73.54	34.82	17	4.29	-1.06	-3.24	1.11	1.47	-4.42	23	0	0
119.48	16.66	41	0.94	-0.02	-0.91	-0.11	-0.42	-0.34	24	0	0
121.34	22.62	26	4.58	0.78	-5.37	-3.31	-0.9	-2.88	24	0	0
94.95	32.79	21	-0.55	-0.25	0.8	-0.58	0.34	0.71	25	0	0
71.07	36.43	107	2.7	-4.18	1.49	1.23	1.65	-0.84	23	0	0
133.72	35.4	16	-0.19	1.94	-1.74	-0.15	-0.86	-2.07	25	0	0
121.33	22.58	24	2.88	0.59	-3.47	-1.61	-1.12	-1.71	23	0	0
94.71	22.82	118	0.61	-1.15	0.54	-1.05	-0.46	0.97	23	0	0
125.04	25.63	16	-3.85	3.85	0	1.24	0.2	1.43	23	0	0
128.59	25.66	14	-2.48	1.64	0.83	1.59	0.78	1.63	23	0	0
128.82	26.4	21	-2.04	1.06	0.99	0.62	0.53	1.16	23	0	0
122.34	24.04	36	7.02	-5.4	-1.62	1.62	1.02	0.53	23	0	0
70.7	36.49	204	1.04	-0.86	-0.18	0.75	0.86	-0.43	24	0	0
96.21	32.59	22	-0.87	-0.55	1.42	0.32	0.88	2.32	23	0	0
120.87	19.17	39	2.36	-0.28	-2.08	-0.48	-0.85	-1.05	23	0	0
125.24	25.21	107	0.33	0.44	-0.77	-1.44	-0.38	-0.23	23	0	0
74.14	39.27	19	-0.05	-0.68	0.73	-0.12	-0.2	-0.86	26	0	0
74.26	39.26	20	-0.34	-1.8	2.14	0.03	-0.34	-3.67	23	0	0
86.53	27.35	35	0.56	-0.61	0.05	0.62	-0.08	0.29	24	0	0
121.32	22.84	16	0.47	0.87	-1.35	0.16	0	-3.35	23	0	0
80.38	29.57	34	1.22	-1.25	0.02	1.31	-0.49	1.1	23	0	0
92.27	32.27	24	0.02	-1.05	1.03	0.09	0.2	0.78	24	0	0
71.11	36.43	100	1.46	-1.69	0.24	-0.33	-0.04	-0.71	23	0	0
125.83	24.92	49	2.28	-0.96	-1.32	-0.54	-0.17	1.41	23	0	0
86.32	43.98	20	0.95	-1.07	0.12	-1.03	0.05	-0.01	25	0	0
125.64	53.85	20	-0.56	0.45	0.11	-0.28	0.25	1.58	23	0	0
90.18	38.7	25	-0.38	-2.74	3.12	0.04	-0.21	0.82	23	0	0
121.3	22.85	14	0.92	1.2	-2.12	-0.01	-0.09	-2.54	23	0	0
84.9	37.3	26	0.68	-1.18	0.51	-0.42	0	2.47	24	0	0
119.47	16.25	14	5.29	0.8	-6.09	-1.12	-5.36	0.15	23	0	0
119.41	16.27	12	0.45	0.12	-0.57	-0.35	-0.71	-0.04	24	0	0
120.86	19.24	41	1.77	-0.22	-1.55	-0.48	-0.61	-0.87	24	0	0
105.85	29.41	12	1.34	-0.93	-0.41	-0.32	0.84	-0.57	23	0	0
